nombre,direccion,codigo_postal,puntuacion_media,numero_reviews,tipo_negocio,latitud,longitud,categoria_negocio,categoria_id,density_500m,density_1000m,density_2000m,ratio_500m_2km,dist_city_center_km,local_density_1km,cluster_zone,dist_city_center_km^2,dist_city_center_km density_1000m,density_1000m^2,valoracion,puntuacion_std,reviews_std,reviews_bin,valoracion_norm,valoracion_por_cercania
Colegio Mayor Casa do Brasil,"Avenida de la Memoria, 3, Madrid",28040,4.2,171.0,"university, point_of_interest, establishment",40.4386084,-3.7257808,Educación,4,9,30,106,0.0841121495327102,3.0565041705089144,30,3,9.342217744338386,91.69512511526744,900.0,4.199999842669237,0.1817469738155942,-0.2122509591960875,normal,0.8057775901365614,1.3305858683507084
Colegio Mayor Foundation SEPI,"Avenida de Gregorio del Amo, 2, Madrid",28040,2.9,88.0,"university, point_of_interest, establishment",40.44699,-3.7187384,Educación,4,19,38,130,0.1450381679389313,3.5871928516648,38,3,12.86795255503504,136.3133283632624,1444.0,2.899562874082223,-1.7709120652880916,-0.2216638456550011,normal,0.4449545353049797,0.7863876370808879
UNED: Faculty of Filology,"Paseo de la Senda del Rey, 7, Madrid",28040,4.4,25.0,"university, point_of_interest, establishment",40.43666789999999,-3.73548,Educación,4,9,16,63,0.140625,3.474401447987698,16,-1,12.071465421779012,55.590423167803166,256.0,4.038826006054846,0.482156056754623,-0.2288085667021282,pocos,0.76105782478775,1.1299307212200822
Trece Gatos,"Centro Sociocultural Mariano Muñoz, Calle Cristo de Lepanto, 11, Madrid",28041,4.6,96.0,"point_of_interest, establishment",40.3804747,-3.7013713,Otros / No categorizado,7,5,22,100,0.0495049504950495,4.044427204726232,22,-1,16.357391414329644,88.97739850397711,484.0,4.599688447812142,0.7825651396936505,-0.2207565794902865,normal,0.9142860573734696,1.1098490142538244
Farmacia Mari Luz Sierra Martin. CHIQUIFARMA,"Calle del Simca, 8, Madrid",28041,4.1,35.0,"pharmacy, health, store, point_of_interest, establishment",40.366264,-3.7084731,Comercio / Servicios,2,3,7,57,0.0517241379310344,5.633273957170049,7,-1,31.7337754765303,39.432917700190345,49.0,3.976190727968494,0.0315424323460791,-0.227674483996235,pocos,0.7754504323911768,0.6935288209969207
Alfa San Fermin,"Calle de la Mezquita, 34, Madrid",28041,3.8,5.0,"real_estate_agency, finance, general_contractor, point_of_interest, establishment",40.3736783,-3.6894361,Comercio / Servicios,2,13,30,63,0.203125,4.946809308193749,30,18,24.470922331632316,148.40427924581246,900.0,1.495183493091993,-0.4190711920624633,-0.2310767321139146,muy_pocos,0.2312972223695195,0.2962631242405944
quiromasajes orlando,"Calle la Chulapona, 2, Madrid",28041,4.6,14.0,"beauty_salon, gym, health, point_of_interest, establishment",40.3603346,-3.6962617,Comercio / Servicios,2,9,21,57,0.1551724137931034,6.3110513825831225,21,30,39.829369553604344,132.53207903424558,441.0,3.46565396586861,0.7825651396936505,-0.2300560576786107,pocos,0.663475661005819,0.5405749789002999
La Cococha,"Calle de San Mario, 12, Madrid",28041,4.8,212.0,"food, point_of_interest, establishment",40.3768637,-3.6921364,Restauración,9,16,28,73,0.2162162162162162,4.549238392146016,28,18,20.69556994857527,127.37867498008843,784.0,4.799999997020124,1.0829742226326793,-0.2076012201019254,muchos,0.9782608517475508,1.032427161646258
"Sweet Press, S.L.","Calle de Antonio López, 249, Madrid",28041,4.8,18.0,"point_of_interest, establishment",40.3770592,-3.6944218,Otros / No categorizado,7,14,30,75,0.1842105263157894,4.489778619549237,30,18,20.158112052561453,134.6933585864771,900.0,4.006565336536385,1.0829742226326793,-0.2296024245962534,pocos,0.7872876704319168,0.8729321539542729
Hipermercado Carrefour,"Avenida de Andalucía, Km. 7, 1, Madrid",28041,4.0,7587.0,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",40.363308,-3.6921066,Restauración,9,8,22,58,0.135593220338983,6.029927840188869,22,30,36.3600297578848,132.65841248415512,484.0,4.0,-0.1186621091234345,0.6287847754943058,muchos,0.7549194328023656,0.652536229509148
Restaurante Royal Cantonés,"Calle del Olvido, 92, Madrid",28041,4.3,3465.0,"restaurant, food, point_of_interest, establishment",40.3830722,-3.7025694,Restauración,9,8,23,116,0.0683760683760683,3.751812871462054,23,0,14.076099822468349,86.29169604362725,529.0,4.3,0.3319515152851079,0.1613158841251308,muchos,0.8386724652187771,1.116357451281849
BBVA,"Calle Pan y Toros, 13, Madrid",28041,2.0,65.0,"bank, atm, accounting, point_of_interest, finance, establishment",40.3598595,-3.6940814,Comercio / Servicios,2,10,20,59,0.1666666666666666,6.3847819949579065,20,30,40.765441123138665,127.69563989915812,400.0,1.9969931216140449,-3.12275293851372,-0.2242722358785554,normal,0.3413578930284031,0.3079506948987277
Clinica Dental EOS,"Calle Canal de Suez, 5, Madrid",28042,4.7,119.0,"dentist, point_of_interest, health, establishment",40.471242,-3.580894,Salud,10,30,33,47,0.625,12.03425960694781,33,31,144.82340428741566,397.1305670292777,1089.0,4.699968085097406,0.9327696811631656,-0.2181481892667321,normal,0.9189998554229836,0.3873304377307295
Banco Santander - Smart Red,"Avenida General, 22, Madrid",28042,1.7,50.0,"bank, atm, finance, point_of_interest, establishment",40.471545,-3.579727,Comercio / Servicios,2,30,33,47,0.625,12.136556311649535,33,31,147.29599910584022,400.5063582844347,1089.0,1.6885454901015546,-3.573366562922262,-0.2259733599373952,pocos,0.2737068332283079,0.137991886532162
Hostal Aeropuerto,"Avenida de Logroño, 102, Madrid",28042,3.9,1035.0,"lodging, point_of_interest, establishment",40.46894580000001,-3.5807809,Alojamiento,1,21,37,54,0.3818181818181818,11.916381826517394,37,31,142.00015583535404,440.9061275811436,1369.0,3.9,-0.2688666505929489,-0.1142662134069155,muchos,0.6901902748731087,0.3245569303892787
Restaurante Egun-On,"Paseo del Zurrón, 31, Madrid",28042,4.6,1445.0,"restaurant, food, point_of_interest, establishment",40.4696965,-3.5861142,Restauración,9,12,37,53,0.2222222222222222,11.566352993722663,37,31,133.78052157539727,427.9550607677386,1369.0,4.6,0.7825651396936505,-0.0677688224652945,muchos,0.9224254976351888,0.394296315435949
Cárnicas Blanco SL,"Avenida General, 35, Madrid",28042,4.1,36.0,"food, point_of_interest, store, establishment",40.471598,-3.5794583,Restauración,9,29,33,46,0.6170212765957447,12.15918161869304,33,31,147.8456976363627,401.2529934168703,1089.0,3.9879727379661,0.0315424323460791,-0.2275610757256457,pocos,0.7515617005790127,0.3253049723878111
Taller Auto Reparaciones Barajas,"Calle Canal de Suez, 16, Madrid",28042,4.7,132.0,"car_repair, point_of_interest, establishment",40.4719474,-3.5801832,Comercio / Servicios,2,31,33,46,0.6595744680851063,12.125713147767994,33,31,147.0329193419536,400.14853387634383,1089.0,4.6999913021743716,0.9327696811631656,-0.216673881749071,normal,0.934199830753674,0.3844349401435475
Tach Hotel Madrid Airport,"Calle Timón, 35, Madrid",28042,4.3,2657.0,"lodging, point_of_interest, establishment",40.47289539999999,-3.5852655,Alojamiento,1,16,34,46,0.3404255319148936,11.811956807622929,34,31,139.52232362514965,401.6065314591795,1156.0,4.3,0.3319515152851079,0.0696820014889606,muchos,0.8278834860406158,0.3609818327454194
Brussels Airlines,"S N, Lugar Aeropuerto De Barajas, 0, Madrid",28042,2.0,8.0,"point_of_interest, establishment",40.45765,-3.5575,Otros / No categorizado,7,1,1,11,0.0833333333333333,13.188626315983733,1,-1,173.9398641026586,13.188626315983733,1.0,1.1013420717655569,-3.12275293851372,-0.2307365073021466,muy_pocos,0.165226817774585,0.0828785493381545
Senator Barajas Hotel,"Calle del Galeón, 27, Madrid",28042,3.8,4910.0,"lodging, restaurant, food, point_of_interest, establishment",40.45877949999999,-3.582505099999999,Restauración,9,8,21,93,0.0851063829787234,11.276872286168835,21,32,127.16784855856274,236.81431800954553,441.0,3.8,-0.4190711920624633,0.3251908351266975,muchos,0.6990840778580911,0.3340109570026342
Aston Herencia Madrid,"Calle del Estrecho de Mesina, 13, Madrid",28043,4.5,128.0,"point_of_interest, establishment",40.45309599999999,-3.6504602,Otros / No categorizado,7,8,36,123,0.064516129032258,6.055483348439548,36,5,36.66887858322864,217.99740054382377,1296.0,4.499987576523426,0.6323605982241368,-0.2171275148314283,normal,0.8929382973728525,0.7310534887019393
AC Hotel Madrid Feria,"Vía de los Poblados, 3, Madrid",28043,4.4,1461.0,"lodging, point_of_interest, establishment",40.4747891,-3.6341609,Alojamiento,1,6,19,53,0.1111111111111111,8.735285095176168,19,-1,76.30520569400693,165.9704168083472,361.0,4.4,0.482156056754623,-0.0659542901358654,muchos,0.8623067888324928,0.4980031716692746
Spanish Olympic Committee,"Calle de Arequipa, 13, Madrid",28043,4.1,39.0,"point_of_interest, establishment",40.4690559,-3.6339633,Otros / No categorizado,7,3,22,60,0.0491803278688524,8.287977739713916,22,-1,68.6905750139934,182.33551027370615,484.0,4.017008163072202,0.0315424323460791,-0.2272208509138777,pocos,0.78952366849024,0.4789006704265773
BBVA,"Calle Tiberíades, 2, Madrid",28043,2.2,58.0,"bank, accounting, atm, finance, point_of_interest, establishment",40.4654737,-3.6365834,Comercio / Servicios,2,8,17,63,0.125,7.85177343078952,17,-1,61.65034600845223,133.48014832342184,289.0,2.1933393795601734,-2.822343855574691,-0.2250660937726807,normal,0.3844220344928856,0.2758302155676988
Cafetería Restaurante Plaza 22,"Calle Belianes, 22, Madrid",28043,4.0,220.0,"restaurant, food, point_of_interest, establishment",40.4701812,-3.6455423,Restauración,9,8,31,83,0.0952380952380952,7.716092197494811,31,26,59.53807880024029,239.19885812233912,961.0,3.999999998884213,-0.1186621091234345,-0.2066939539372109,muchos,0.7549194324908639,0.5117646897980913
Immanuel Baptist Church,"Calle Hernández de Tejada, 4, Madrid",28043,4.8,107.0,"church, place_of_worship, point_of_interest, establishment",40.4466756,-3.6515091,Religión / Culto,8,12,25,189,0.0631578947368421,5.5339075365757235,25,5,30.624132623369594,138.34768841439308,625.0,4.799891784298016,1.0829742226326793,-0.219509088513804,normal,0.9999230024432486,0.8519649556079474
Escuela de Tenis y Pádel JMO,"Avenida de Champagnat, 2, Ronda Abubilla, 1, Entrada por, Madrid",28043,4.5,150.0,"point_of_interest, establishment",40.4518605,-3.6385419,Otros / No categorizado,7,4,21,124,0.032,6.760501408361744,21,-1,45.70437929246113,141.97052957559663,441.0,4.4999986234395575,0.6323605982241368,-0.2146325328784633,normal,0.8929406627174203,0.6559285328554632
Allianz Direct España,"Calle de Ramírez de Arellano, 35, Madrid",28043,4.5,4261.0,"finance, point_of_interest, establishment",40.4467822,-3.6577129,Finanzas y Seguros,5,8,40,221,0.036036036036036,5.131354294454157,40,5,26.33079689521312,205.25417177816627,1600.0,4.5,0.6323605982241368,0.2515888675142291,muchos,0.9087102174569353,0.8601979041584935
Rojas,"Calle de Calasparra, 27, Madrid",28043,5.0,30.0,"point_of_interest, store, establishment",40.4725938,-3.6543399,Comercio / Servicios,2,8,21,108,0.073394495412844,7.483828065776988,21,26,56.00768251811134,157.16038938131675,441.0,4.75106465816068,1.383383305571708,-0.2282415253491816,pocos,0.9454016242091098,0.626473150096912
Viajes Iberia,"Gran Vía de Hortaleza, 53, Madrid",28043,3.2,12.0,"travel_agency, point_of_interest, establishment",40.4685531,-3.647273199999999,Otros / No categorizado,7,11,28,90,0.1208791208791208,7.483276320387175,28,26,55.99942448726741,209.53173697084088,784.0,2.236178521880953,-1.3202984408795484,-0.2302828742197893,pocos,0.4082158294439133,0.2948829011899677
Madre Mía,"Calle del Mar de Aral, 16, Madrid",28043,4.1,338.0,"meal_delivery, restaurant, food, point_of_interest, establishment",40.4743861,-3.6428724,Restauración,9,8,25,56,0.1403508771929824,8.220980543648698,25,-1,67.58452109905045,205.52451359121747,625.0,4.099999999999991,0.0315424323460791,-0.1933117780076712,muchos,0.7828371102745002,0.4927303913875234
Public Library ANTONIO MINGOTE,"Calle Rafael Finat, 51, Madrid",28044,4.1,362.0,"library, point_of_interest, establishment",40.3793563,-3.7694296,Otros / No categorizado,7,9,27,92,0.0967741935483871,6.944236265412989,27,33,48.222417309876946,187.4943791661507,729.0,4.099999999999999,0.0315424323460791,-0.1905899795135275,muchos,0.8072937219897173,0.5820361279094071
Centro Relojero (Joyerías Relojerías),"Calle de Oliva de Plasencia, 27, Madrid",28044,4.3,18.0,"point_of_interest, store, establishment",40.37917789999999,-3.7774335,Comercio / Servicios,2,8,24,62,0.1269841269841269,7.508743828992877,24,16,56.38123388943861,180.20985189582905,576.0,3.5892147806471777,0.3319515152851079,-0.2296024245962534,pocos,0.6905759503759933,0.4717223843140294
Deportes Madrid,"Calle de Valmojado, 285, Madrid",28044,4.7,45.0,"store, point_of_interest, establishment",40.3864863,-3.7579272,Comercio / Servicios,2,9,25,128,0.0697674418604651,5.689364966412104,25,33,32.3688737210374,142.2341241603026,625.0,4.647787716270262,0.9327696811631656,-0.2265404012903418,pocos,0.9227501467523388,0.8028147721270158
El Rincón del Greco,"Avenida de Nuestra Señora de Fátima, 98, Madrid",28044,4.5,1020.0,"bar, restaurant, food, point_of_interest, establishment",40.38000050000001,-3.7490893,Restauración,9,10,49,159,0.0625,5.6082324588538395,49,0,31.452271312541782,274.80339048383814,2401.0,4.5,0.6323605982241368,-0.1159673374657553,muchos,0.8945078201630516,0.788335098900923
Locales de ensayo Circulo Ipanema,"Calle del Parque Eugenia de Montijo, 50, Madrid",28044,4.7,128.0,"store, point_of_interest, establishment",40.3786444,-3.751744,Comercio / Servicios,2,11,28,153,0.0714285714285714,5.872328955267693,28,0,34.48424735887535,164.4252107474954,784.0,4.6999870243689115,0.9327696811631656,-0.2171275148314283,normal,0.9341988925131318,0.7869605072948043
Ibercaja Banco,"Calle de Blas Cabrera, 75, Madrid",28044,3.6,13.0,"bank, atm, accounting, finance, point_of_interest, establishment",40.3786634,-3.7733849,Comercio / Servicios,2,9,27,82,0.108433734939759,7.259851070851548,27,16,52.70543757094437,196.01597891299176,729.0,2.6188855450775548,-0.7194802750014915,-0.2301694659492,pocos,0.4777560275274594,0.3558340406437796
Bar Restaurante Los Toledanos,"Avenida de Las Águilas, 142, Madrid",28044,4.3,812.0,"cafe, restaurant, food, point_of_interest, establishment",40.3810534,-3.7828275,Restauración,9,12,23,67,0.1764705882352941,7.783547447109657,23,16,60.583610861407266,179.02159128352213,529.0,4.3,0.3319515152851079,-0.1395562577483337,muchos,0.8386724652187771,0.5454397311424196
Bazán Abogados,"Calle de Camarena, 330, Madrid",28044,3.7,22.0,"lawyer, accounting, finance, point_of_interest, establishment",40.3850495,-3.758709,Finanzas y Seguros,5,10,33,137,0.072463768115942,5.83807625114816,33,33,34.08313431422015,192.65651628788927,1089.0,3.2900283140593647,-0.569275733531977,-0.2291487915138962,pocos,0.6325640524215003,0.554056259116447
BBVA,"Calle de José de Cadalso, 70, Madrid",28044,2.4,34.0,"bank, accounting, atm, finance, point_of_interest, establishment",40.3785658,-3.7692901,Comercio / Servicios,2,9,25,90,0.0989010989010989,6.987938835121223,25,33,48.83128916339535,174.69847087803058,625.0,2.3199041520952175,-2.521934772635663,-0.2277878922668243,pocos,0.4121811745237825,0.3273030716066473
Rafaelhoteles Atocha,"Calle de Méndez Álvaro, 30, Madrid",28045,4.1,4115.0,"lodging, point_of_interest, establishment",40.401368,-3.6870781,Alojamiento,1,12,53,280,0.0427046263345195,2.224643625810876,53,0,4.94903926186096,117.90611216797645,2809.0,4.1,0.0315424323460791,0.2350312600081885,muchos,0.7590368804568622,1.763711200494161
Hotel Praga,"Calle de Antonio López, 65, Madrid",28045,4.1,7609.0,"lodging, point_of_interest, establishment",40.394073,-3.707562,Alojamiento,1,8,49,163,0.048780487804878,2.547126885076752,49,0,6.487855368680797,124.80921736876084,2401.0,4.1,0.0315424323460791,0.6312797574472708,muchos,0.7590368804568622,1.5488490646647346
Teatro Circo Price,"Ronda de Atocha, 35, Madrid",28045,4.5,8907.0,"point_of_interest, establishment",40.405985,-3.698592,Otros / No categorizado,7,20,138,483,0.0413223140495867,1.2808629915664504,138,0,1.640610003164557,176.75909283617017,19044.0,4.5,0.6323605982241368,0.7784836926722075,muchos,0.8929409574639112,3.2588316346252437
Hotel Mora,"Paseo del Prado, 32, 1, Madrid",28045,3.9,1187.0,"lodging, point_of_interest, establishment",40.411297,-3.693177699999999,Alojamiento,1,49,187,584,0.0837606837606837,1.087737328295964,187,0,1.1831724953684422,203.40688039134528,34969.0,3.9,-0.2688666505929489,-0.0970281562773389,muchos,0.6901902748731087,3.283554290236288
National Dance Company,"Paseo de la Chopera, 4, Madrid",28045,4.6,117.0,"point_of_interest, establishment",40.3947257,-3.700680400000001,Otros / No categorizado,7,13,48,196,0.065989847715736,2.4687253155222333,48,0,6.09460468350035,118.4988151450672,2304.0,4.59996184843186,0.7825651396936505,-0.2183750058079108,normal,0.9143445973916092,1.7907566140432838
Pandora's Vox Rehearsal,"Calle de Rafael de Riego, 8, Madrid",28045,4.7,300.0,"bar, store, point_of_interest, establishment",40.405627,-3.692109,Restauración,9,41,93,458,0.0893246187363834,1.5884772820912183,93,0,2.5232600757199037,147.7283872344833,8649.0,4.6999999999995605,0.9327696811631656,-0.1976212922900653,muchos,0.9503431751072032,2.783573134119105
Bodegas Rosell,"Calle del General Lacy, 14, Madrid",28045,4.3,5869.0,"bar, restaurant, food, point_of_interest, establishment",40.40380809999999,-3.6909254,Restauración,9,26,87,401,0.0646766169154228,1.809743158258064,87,0,3.2751702988618723,157.44765476845157,7569.0,4.3,0.3319515152851079,0.4339493666218549,muchos,0.8386724652187771,2.2516116795109573
Matadero Madrid,"Plaza de Legazpi, 8, Madrid",28045,4.5,29881.0,"tourist_attraction, museum, point_of_interest, establishment",40.3919453,-3.6978834,Turismo / Atracción,11,21,42,146,0.1428571428571428,2.808759915641575,42,0,7.889132263714866,117.96791645694614,1764.0,4.5,0.6323605982241368,3.1571087600125947,muchos,0.7083588333316011,1.5470510219154512
Impact Hub Madrid - Alameda,"Calle de la Alameda, 22, Madrid",28045,4.5,411.0,"point_of_interest, establishment",40.41052739999999,-3.6939574,Otros / No categorizado,7,48,181,568,0.0843585237258348,1.0866750966721686,181,0,1.1808627657274668,196.6881924976625,32761.0,4.5,0.6323605982241368,-0.1850329742546509,muchos,0.8929409574639112,3.792107892564271
Hotel Sancho,"Paseo de las Delicias, 56, Madrid",28045,4.3,868.0,"lodging, point_of_interest, establishment",40.40010929999999,-3.6943302,Alojamiento,1,12,70,312,0.0383386581469648,2.0217143213189424,70,0,4.087328797026112,141.52000249232597,4900.0,4.3,0.3319515152851079,-0.1332053945953319,muchos,0.8278834860406158,2.026663041670449
Moharaj,"Calle del Ave María, 18, Madrid",28045,4.5,2247.0,"restaurant, food, point_of_interest, establishment",40.41097959999999,-3.7006743,Restauración,9,64,240,546,0.1170018281535649,0.6992105260336583,240,0,0.4888953597162651,167.810526248078,57600.0,4.5,0.6323605982241368,0.0231846105473396,muchos,0.8945078201630516,5.630556472188512
Hotel NH Madrid Atocha,"Paseo de la Infanta Isabel, 9, Madrid",28045,4.2,1570.0,"lodging, point_of_interest, establishment",40.40769,-3.689457,Alojamiento,1,41,101,486,0.0841889117043121,1.581376354273093,101,0,2.500751173854059,159.7190117815824,10201.0,4.2,0.1817469738155942,-0.0535927886416296,muchos,0.7934601832487392,2.497953530347927
Eurostars Madrid Tower,"Paseo de la Castellana, 259, B, Madrid",28046,4.4,6844.0,"lodging, point_of_interest, establishment",40.4766477,-3.6877681,Alojamiento,1,9,25,247,0.0362903225806451,6.791641858297185,25,0,46.126399131374434,169.79104645742962,625.0,4.4,0.482156056754623,0.5445224304464414,muchos,0.8623067888324928,0.6384545352864827
Hotel Madrid Chamartín Affiliated by Meliá,"Calle de Mauricio Ravel, 10, Madrid",28046,4.0,3074.0,"lodging, point_of_interest, establishment",40.47202,-3.684684,Alojamiento,1,15,56,275,0.0543478260869565,6.349707849012992,56,0,40.318789767817194,355.58363954472753,3136.0,4.0,-0.1186621091234345,0.1169732503247069,muchos,0.7246135776649855,0.6201831297850376
Restaurante L'abbraccio,"Calle del Poeta Joan Maragall, 51, Madrid",28046,4.4,1759.0,"meal_delivery, restaurant, food, point_of_interest, establishment",40.463413,-3.692554899999999,Restauración,9,100,194,322,0.3095975232198142,5.269777786815871,194,0,27.770557922417975,1022.336890642279,37636.0,4.4,0.482156056754623,-0.0321586255002482,muchos,0.8665901426909144,0.8194007600841671
El Molino,"Calle del Conde de Serrallo, 1, Madrid",28046,4.0,736.0,"restaurant, food, point_of_interest, establishment",40.4659271,-3.6921363,Restauración,9,82,160,313,0.2611464968152866,5.551153310761404,160,0,30.8153030795773,888.1845297218247,25600.0,4.0,-0.1186621091234345,-0.148175286313122,muchos,0.7549194328023656,0.7078201174232632
MD Anderson Cancer Center Madrid,"Calle de Arturo Soria, 270, Madrid",28046,4.2,1280.0,"hospital, point_of_interest, health, establishment",40.4705403,-3.6662955,Salud,10,7,33,148,0.046979865771812,6.766198631182938,33,6,45.78144391662187,223.28455482903695,1089.0,4.2,0.1817469738155942,-0.0864811871125322,muchos,0.7840225907878529,0.6116921786861279
Fundación Canal,"Calle de Mateo Inurria, 2, Madrid",28046,4.5,4280.0,"tourist_attraction, museum, point_of_interest, establishment",40.4659643,-3.6880179,Turismo / Atracción,11,57,164,305,0.1862745098039215,5.627612871362484,164,0,31.670026629924696,922.9285109034472,26896.0,4.5,0.6323605982241368,0.2537436246554262,muchos,0.7083588333316011,0.7856676247271477
Casa Nemesio,"Paseo de la Castellana, 260, Madrid",28046,4.4,2092.0,"restaurant, food, point_of_interest, establishment",40.4723528,-3.6869517,Restauración,9,17,62,284,0.0596491228070175,6.339602460844353,62,0,40.19055936154378,393.0553525723499,3844.0,4.4,0.482156056754623,0.0056063286059951,muchos,0.8665901426909144,0.6832719918277499
Alcampo,"Avenida de Pío XII, 4, Madrid",28046,4.0,4027.0,"supermarket, bakery, grocery_or_supermarket, clothing_store, home_goods_store, store, food, point_of_interest, establishment",40.4627244,-3.6750523,Restauración,9,9,44,320,0.02803738317757,5.656502223328706,44,6,31.996017402522597,248.88609782646307,1936.0,4.0,-0.1186621091234345,0.2250513321963284,muchos,0.7549194328023656,0.6948664040794887
El Olvido - Restaurante Chamartín,"Calle de Juan Hurtado de Mendoza, 13, Madrid",28046,4.3,2465.0,"restaurant, meal_delivery, bar, meal_takeaway, food, point_of_interest, establishment",40.4605438,-3.6869077,Restauración,9,47,196,331,0.1415662650602409,5.069832107176345,196,0,25.703197594956137,993.6870930065636,38416.0,4.3,0.3319515152851079,0.0479076135358113,muchos,0.8386724652187771,0.8317484805804595
Hotel Mirador de Chamartin,"Calle del Arte, 14, Madrid",28046,4.1,1845.0,"lodging, restaurant, food, point_of_interest, establishment",40.48294,-3.6708937,Restauración,9,7,46,126,0.0551181102362204,7.863892494010674,46,25,61.840805157357416,361.739054724491,2116.0,4.1,0.0315424323460791,-0.0224055142295667,muchos,0.7828371102745026,0.5148236246387613
Yoofit Boutique Gym Experience,"Estación de Chamartín, s/n, Planta Ático, Madrid",28046,4.3,699.0,"gym, point_of_interest, health, establishment",40.4724016,-3.6817714,Comercio / Servicios,2,13,48,265,0.0488721804511278,6.457540184449607,48,0,41.69982523378147,309.9619288535812,2304.0,4.3,0.3319515152851079,-0.1523713923249268,muchos,0.84647072299484,0.655733686573041
AC Hotel Aitana,"Paseo de la Castellana, 152, Madrid",28046,4.4,963.0,"lodging, point_of_interest, establishment",40.4558881,-3.6896672,Alojamiento,1,42,180,384,0.109090909090909,4.507982815972965,180,0,20.32190906910754,811.4369068751337,32400.0,4.4,0.482156056754623,-0.1224316088893465,muchos,0.8623067888324928,0.9548646719662192
Oficina de Empleo de Madrid Agueda Díez,"Plaza Águeda Diez, 4, Madrid",28047,3.0,227.0,"local_government_office, point_of_interest, establishment",40.390092,-3.7322783,Administración / Localidad,0,14,69,133,0.1044776119402985,3.8255128096201862,69,0,14.634548256568134,263.96038386379286,4761.0,2.9999999995844373,-1.620707523818577,-0.2059000960430856,muchos,0.7136026916107799,0.7642313616280627
Hipercor Vista Alegre,"Avenida de la Plaza de Toros, s/n, Madrid",28047,4.0,4326.0,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",40.38629299999999,-3.738858,Restauración,9,42,74,144,0.2896551724137931,4.507761295964083,74,0,20.319911901391787,333.5743359013421,5476.0,4.0,-0.1186621091234345,0.2589604051025349,muchos,0.7549194328023656,0.8681005249780587
"Arterapia, Center for Physiotherapy and Pilates","Calle de Maqueda, 58, Madrid",28047,4.7,30.0,"physiotherapist, point_of_interest, health, establishment",40.3922853,-3.7638968,Salud,10,10,28,87,0.1136363636363636,5.772744643914322,28,33,33.32458072384149,161.63685002960102,784.0,4.46600077867104,0.9327696811631656,-0.2282415253491816,pocos,0.8558352895700898,0.7604622794725067
Escuela Inglesa Aluche,"Calle de Escalona, 81, Madrid",28047,4.9,12.0,"point_of_interest, establishment",40.39577599999999,-3.761965,Otros / No categorizado,7,10,19,88,0.1123595505617977,5.4515965747455315,19,33,29.71990521377721,103.5803349201651,361.0,3.4241483616302095,1.2331787641021943,-0.2302828742197893,pocos,0.6625816609470251,0.6167862371712703
Hospital Care Center LAGUNA,"Calle del Concejal Francisco José Jiménez Martín, 128, Madrid",28047,4.3,255.0,"hospital, point_of_interest, health, establishment",40.4007665,-3.7471782,Salud,10,1,25,138,0.0071942446043165,4.082607471393026,25,-1,16.66768376547416,102.06518678482566,625.0,4.299999999963779,0.3319515152851079,-0.2027246644665847,muchos,0.8110197669295947,1.0280668289753845
Restaurante San Matías,"Calle de Illescas, 57, Madrid",28047,4.2,1594.0,"restaurant, cafe, food, point_of_interest, store, establishment",40.3957263,-3.764194,Restauración,9,9,18,71,0.125,5.624979663474137,18,33,31.640396214497613,101.24963394253446,324.0,4.2,0.1817469738155942,-0.0508709901474859,muchos,0.8107547877466401,0.7336270601616914
Gimnasio Holiday Gym Aluche,"Calle de Maqueda, 30, Madrid",28047,2.9,374.0,"gym, point_of_interest, health, establishment",40.39363350000001,-3.765293599999999,Comercio / Servicios,2,10,24,68,0.144927536231884,5.809206527036567,24,33,33.74688047376425,139.42095664887762,576.0,2.8999999999999995,-1.7709120652880916,-0.1892290802664557,muchos,0.5394121689845202,0.4907596285104513
Bricosoriano Carabanchel,"Paseo de Marcelino Camacho, 7, Madrid",28047,4.0,410.0,"home_goods_store, point_of_interest, store, establishment",40.3851123,-3.740176199999999,Comercio / Servicios,2,46,69,147,0.3108108108108108,4.680087260271256,69,0,21.903216763753314,322.9260209587167,4761.0,4.0,-0.1186621091234345,-0.1851463825252402,muchos,0.7806724614212002,0.8368048075701889
Nails and Beauty - Training Center,"Calle Batalla de Torrijos, 11, Madrid",28047,4.9,744.0,"point_of_interest, store, establishment",40.3856355,-3.7410684,Comercio / Servicios,2,46,68,149,0.3066666666666666,4.68696937460087,68,0,21.96768191844647,318.7139174728591,4624.0,4.9,1.2331787641021943,-0.1472680201484075,muchos,0.9780672461421202,1.0236121471758015
Oficina de Correos,"Calle del General Ricardos, 212, Madrid",28047,2.9,207.0,"post_office, finance, point_of_interest, establishment",40.38515479999999,-3.7380448,Administración / Localidad,0,41,75,144,0.2827586206896552,4.5596747335195085,75,0,20.7906336754962,341.97560501396316,5625.0,2.899999997031738,-1.7709120652880916,-0.208168261454872,muchos,0.687566572011516,0.6223610365269708
Restaurante La Montaña,"Avenida de la Guardia, S/N, Madrid",28048,4.1,1554.0,"restaurant, bar, food, point_of_interest, establishment",40.5188262,-3.7755585,Restauración,9,15,17,32,0.4545454545454545,12.866766793346098,17,34,165.55368771435383,218.73503548688367,289.0,4.1,0.0315424323460791,-0.0554073209710587,muchos,0.7828371102745026,0.3161929311556614
